BLK,ROW,POS,GENO,ID,Total.Time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Gracilliaridae,Agromyzidae,Notodontidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Pentatomidae,Membracidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,BlotchMine,LombardyMine,Gluphisia,GreenNematus,RustylinedLeaftier,ObliqueBandedLeafRoller,SmokeyAphids,GreenAphids,Lasius_neoniger,AvgBA2014,AvgSize2014,Growth2012_2014,Growth2014_2015,BAI2012_2014,BAI2014_2015,AvgEFN2014,SDEFN2014,TotEFN2014,SLA2014,LA2014,BB2014,BS2014,GS2014,CT2014,Salicortin2014,Tremulacin2014,PG2014,TotalDefChem2014,CN2014,N2014
4,G,2,65,4 G 2,12,5.250,0.833,0.000,1.000,0.000,0.083,0.000,0.417,0.083,0.250,0.083,5.083,1.000,0.000,0.000,0.083,0.000,0.083,0.000,0.333,0.000,0.083,0.083,0.083,0.000,0.167,0.083,3.333,1.750,0.000,17.900,8970.960,3.488,3.951,1.146,1.092,6.260,11.930,43.560,NA,NA,13.710,14.970,125.470,244.000,118.530,8.560,4.911,5.700,10.611,21.590
4,G,4,330,4 G 4,6,1.167,0.667,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.167,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,1.167,0.000,8.790,3076.570,2.914,3.623,1.812,1.664,3.080,9.290,27.730,0.250,0.622,13.900,11.750,122.680,217.000,94.320,12.350,3.203,4.100,7.303,21.230
4,G,7,259,4 G 7,9,0.000,0.333,0.000,0.111,0.000,0.111,0.111,0.111,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,13.910,5776.280,3.182,3.859,1.216,1.470,4.440,12.930,34.160,0.545,0.820,10.440,14.160,119.760,234.000,114.240,17.610,1.266,1.500,2.766,21.000
4,G,13,222,4 G 13,6,0.167,0.833,0.000,0.000,0.000,0.500,0.167,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.167,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,4.930,1527.390,2.575,3.349,2.452,1.861,1.680,5.700,22.880,0.167,0.577,10.250,11.200,122.190,238.000,115.810,13.100,2.479,1.720,4.199,18.520
4,G,14,184,4 G 14,6,0.500,0.667,0.000,0.000,0.167,0.167,0.333,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.333,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,7.460,1916.330,2.629,3.448,1.770,1.866,1.960,9.360,28.870,0.333,0.778,15.550,15.680,119.760,213.000,93.240,11.730,3.511,2.690,6.201,19.660
4,G,16,122,4 G 16,12,0.500,1.250,0.000,0.000,0.167,0.083,0.833,0.250,0.000,0.083,0.000,0.250,0.000,0.000,0.000,0.000,0.167,0.000,0.833,0.000,0.000,0.250,0.000,0.083,0.083,0.000,0.000,0.000,0.250,0.000,18.710,7446.240,3.395,3.955,1.873,1.405,6.890,17.940,63.790,1.667,0.888,11.390,11.140,123.340,238.000,114.660,12.580,2.245,2.260,4.505,18.190
4,G,18,182,4 G 18,12,0.083,0.667,0.000,0.000,0.583,0.000,0.000,0.083,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.583,0.000,0.000,0.000,0.000,0.083,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,13.610,6138.490,3.279,3.865,1.463,1.378,4.760,12.000,41.400,0.000,0.000,8.070,11.540,121.210,234.000,112.790,9.030,3.290,3.930,7.220,17.870
4,G,19,14,4 G 19,6,0.333,0.333,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,6.240,2228.520,2.781,3.479,1.817,1.646,2.060,6.530,22.750,0.167,0.577,9.420,11.010,125.040,213.000,87.960,19.610,2.044,1.550,3.594,24.210
4,G,20,138,4 G 20,6,0.000,0.833,0.000,0.000,0.167,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.900,1312.940,2.456,3.290,1.884,1.916,1.430,6.090,17.490,0.583,0.793,9.820,10.050,119.800,217.000,97.200,13.390,2.305,2.410,4.715,19.240
4,G,22,307,4 G 22,12,0.083,2.583,0.000,0.000,0.500,0.250,1.250,0.500,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,1.250,0.083,0.000,0.417,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.340,8478.180,3.566,3.838,1.318,0.863,6.720,13.120,40.730,1.167,1.267,18.740,21.240,121.730,220.000,98.270,17.160,2.955,3.180,6.135,24.750
4,G,27,172,4 G 27,12,0.333,0.917,0.000,0.000,0.167,0.000,0.167,0.500,0.083,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.167,0.000,0.333,0.083,0.250,0.000,0.000,0.000,0.083,0.000,0.000,28.450,16619.890,3.732,4.286,1.493,1.329,10.640,23.730,75.140,0.667,0.888,21.490,13.450,122.920,217.000,94.080,13.720,2.265,1.850,4.115,18.950
4,G,28,115,4 G 28,6,0.167,2.167,0.000,0.000,0.167,0.000,0.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.500,0.167,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.520,732.040,2.153,3.042,1.538,1.958,0.760,4.620,15.140,0.111,0.333,8.480,8.840,122.920,224.000,101.080,15.000,3.531,3.590,7.121,23.860
4,H,2,267,4 H 2,6,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,5.750,1856.040,2.674,3.399,1.535,1.642,1.580,6.380,16.530,1.583,0.793,11.020,13.810,120.620,241.000,120.380,12.500,2.848,2.480,5.328,19.230
4,H,4,136,4 H 4,9,1.889,2.000,0.000,0.333,0.000,0.556,0.556,0.667,0.111,0.111,0.111,1.667,0.333,0.000,0.000,0.111,0.000,0.556,0.556,0.333,0.111,0.222,0.111,0.111,0.000,0.000,0.111,0.000,1.667,0.000,19.040,9132.500,3.376,4.097,1.746,1.675,5.720,21.720,51.280,0.000,0.000,16.400,16.770,120.460,252.000,131.540,3.180,5.889,6.700,12.589,18.670
4,H,6,71,4 H 6,9,3.444,1.889,0.000,0.111,0.000,0.000,0.000,1.444,0.333,0.222,0.111,3.333,0.111,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.111,0.333,0.333,0.222,0.000,0.000,0.111,0.000,3.333,0.111,17.790,8773.230,3.448,4.027,1.677,1.407,6.450,16.440,53.740,0.667,0.985,16.000,14.040,123.870,238.000,114.130,10.410,3.055,3.610,6.665,18.580
4,H,7,268,4 H 7,3,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,1.610,424.030,2.272,2.559,1.473,0.913,0.750,0.700,9.080,0.417,0.793,14.500,18.130,120.060,213.000,92.940,5.580,5.722,5.360,11.082,19.480
4,H,8,166,4 H 8,6,0.167,0.833,0.000,0.000,0.000,0.167,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.167,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.140,3778.540,3.048,3.671,1.507,1.451,2.880,9.250,26.780,1.750,1.603,9.360,11.610,124.530,230.000,105.470,11.610,5.226,6.260,11.486,25.670
4,H,12,7,4 H 12,6,0.167,1.000,0.000,0.000,0.000,0.333,0.333,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.167,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,6.980,2353.060,2.867,3.446,1.462,1.364,2.530,6.270,22.290,1.500,0.798,9.620,13.890,125.140,224.000,98.860,16.910,3.028,2.990,6.018,24.420
4,H,13,311,4 H 13,6,1.833,2.333,0.000,1.167,0.000,0.167,0.833,1.167,0.000,0.167,0.000,1.667,1.167,0.000,0.000,0.167,0.000,0.167,0.833,0.500,0.000,0.667,0.000,0.000,0.000,0.167,0.000,0.000,1.667,0.000,10.110,3846.690,3.118,3.649,1.667,1.324,3.460,10.080,30.510,0.923,1.038,12.730,15.920,122.680,238.000,115.320,11.500,3.035,3.390,6.425,19.420
4,H,15,235,4 H 15,6,6.000,0.833,0.000,0.167,0.000,0.000,0.000,0.833,0.000,0.000,0.000,6.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,5.770,2092.610,2.593,3.517,2.044,2.116,1.820,6.860,27.160,0.250,0.452,13.390,18.680,120.190,241.000,120.810,14.220,4.911,4.310,9.221,25.860
4,H,16,206,4 H 16,6,0.000,0.833,0.000,0.000,0.000,0.167,0.000,0.667,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.500,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,9.410,2894.220,2.909,3.605,2.513,1.716,3.780,9.920,40.200,0.417,0.793,14.860,14.810,123.340,213.000,89.660,7.870,4.596,5.350,9.946,20.080
4,H,18,80,4 H 18,9,0.222,1.111,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.444,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.222,0.000,0.111,0.111,0.000,0.000,0.000,13.590,6759.410,3.242,3.944,1.335,1.549,3.860,13.720,42.360,0.833,0.937,13.490,14.790,124.410,238.000,113.590,9.970,5.414,6.690,12.104,24.740
4,H,19,256,4 H 19,6,16.333,0.667,0.000,1.167,0.000,0.167,0.000,0.333,0.167,0.167,0.000,16.167,1.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.000,0.000,16.167,0.000,7.270,2514.930,2.865,3.465,1.180,1.324,2.120,6.630,19.680,NA,NA,11.270,11.750,119.920,213.000,93.080,12.510,2.727,3.080,5.807,19.660
4,H,20,382,4 H 20,9,1.444,0.667,0.000,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.111,1.111,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.111,0.000,0.444,0.000,0.000,0.000,0.000,0.111,0.000,1.111,0.000,9.330,3337.950,2.885,3.688,1.930,1.862,2.780,10.980,39.470,1.000,0.953,8.940,9.570,120.670,241.000,120.330,15.200,1.809,0.780,2.589,18.680
4,H,21,336,4 H 21,3,0.667,1.667,0.000,0.000,0.000,0.000,0.333,0.667,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.333,0.333,0.667,0.000,0.333,0.000,0.000,0.000,0.000,3.690,1119.020,2.437,3.197,1.737,1.748,1.090,4.160,12.400,0.250,0.622,12.240,12.970,123.430,230.000,106.570,10.330,5.749,5.130,10.879,24.040
4,H,22,387,4 H 22,3,1.000,1.333,0.000,0.000,0.000,0.333,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,2.520,589.180,2.059,2.957,1.851,2.037,0.690,3.170,12.150,0.500,0.905,11.960,14.040,NA,230.000,NA,6.450,5.313,6.550,11.863,20.930
4,H,28,352,4 H 28,12,2.000,3.333,0.000,0.083,0.000,0.500,2.333,0.417,0.083,0.417,0.000,1.583,0.083,0.000,0.000,0.000,0.000,0.500,2.333,0.167,0.000,0.250,0.083,0.417,0.000,0.000,0.000,0.083,1.500,0.000,15.740,7821.570,3.377,3.979,1.510,1.415,4.940,14.960,45.490,0.500,0.905,15.100,16.090,122.330,241.000,118.670,5.980,3.424,2.560,5.984,13.650
4,I,2,197,4 I 2,6,3.167,1.833,0.000,1.000,0.000,0.667,0.667,0.500,0.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.667,0.667,0.167,0.167,0.167,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,5.350,2180.970,2.707,3.512,2.483,1.925,1.670,6.420,21.510,1.667,0.778,12.320,12.370,125.470,238.000,112.530,9.430,3.611,3.360,6.971,18.180
4,I,3,310,4 I 3,6,0.167,1.000,0.000,0.000,0.000,0.333,0.500,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.000,0.000,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,9.070,3669.640,2.996,3.710,2.262,1.730,3.140,10.100,34.000,1.750,0.622,12.610,15.720,120.060,238.000,117.940,11.710,2.198,1.890,4.088,16.880
4,I,5,180,4 I 5,6,0.000,2.167,0.000,0.000,0.000,0.000,0.500,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.333,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.210,2802.670,2.947,3.546,1.880,1.473,3.230,7.880,27.660,0.417,0.793,11.720,16.920,121.820,220.000,98.180,8.940,1.467,0.870,2.337,12.000
4,I,10,125,4 I 10,6,0.667,0.833,0.000,0.000,0.000,0.333,0.000,0.500,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,4.780,1226.770,2.645,3.155,1.975,1.330,1.690,4.380,12.870,0.182,0.603,11.010,10.370,123.220,234.000,110.780,13.950,5.534,5.930,11.464,28.140
4,I,12,280,4 I 12,9,0.111,2.333,0.000,0.000,0.000,0.000,1.333,0.889,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,1.333,0.333,0.000,0.556,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.630,3018.780,2.996,3.578,2.112,1.473,3.260,8.790,27.030,1.833,0.577,8.120,11.790,122.190,238.000,115.810,9.530,4.596,5.270,9.866,21.660
4,I,14,309,4 I 14,9,1.000,0.556,0.000,0.000,0.000,0.222,0.000,0.222,0.000,0.111,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.111,0.000,0.000,1.000,0.000,11.870,5546.090,3.276,3.814,1.736,1.346,3.910,11.470,30.380,0.333,0.778,11.900,18.930,117.870,224.000,106.130,12.970,2.720,2.000,4.720,19.030
4,I,15,333,4 I 15,12,1.917,1.833,0.000,0.083,0.167,0.167,0.917,0.583,0.000,0.000,0.000,1.833,0.083,0.000,0.000,0.000,0.167,0.167,0.917,0.167,0.083,0.333,0.000,0.000,0.000,0.000,0.000,0.083,1.750,0.083,24.690,13285.340,3.621,4.208,1.615,1.411,9.320,20.840,61.030,0.167,0.577,10.230,14.170,122.330,230.000,107.670,9.710,2.814,2.630,5.444,16.540
4,I,16,146,4 I 16,9,0.000,1.444,0.000,0.000,0.111,0.333,0.889,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.333,0.889,0.000,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,10.730,4632.650,3.137,3.764,1.573,1.472,3.680,10.560,29.770,0.333,0.778,11.870,15.460,119.920,238.000,118.080,18.630,1.152,1.550,2.702,21.900
4,I,17,209,4 I 17,9,0.444,5.222,0.000,0.000,0.444,0.333,4.444,0.111,0.000,0.111,0.000,0.222,0.000,0.000,0.000,0.000,0.444,0.222,4.444,0.111,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.222,0.000,9.450,4310.000,3.059,3.759,1.599,1.609,3.320,9.110,25.290,0.583,0.900,18.140,13.830,119.510,230.000,110.490,6.760,4.295,4.010,8.305,17.180
4,I,18,128,4 I 18,9,0.333,1.778,0.000,0.000,0.444,0.444,0.556,0.222,0.111,0.000,0.000,0.222,0.000,0.000,0.000,0.111,0.444,0.444,0.556,0.000,0.000,0.222,0.111,0.000,0.000,0.000,0.000,0.000,0.222,0.000,13.990,8744.130,NA,NA,NA,NA,5.100,13.600,42.180,0.167,0.577,15.010,15.700,121.970,230.000,108.030,12.060,1.675,0.990,2.665,15.550
4,I,22,251,4 I 22,12,1.000,1.333,0.000,0.000,0.000,0.417,0.333,0.583,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.333,0.250,0.000,0.250,0.083,0.083,0.000,0.000,0.667,0.000,11.920,5822.800,3.243,3.872,1.793,1.514,4.160,12.030,43.860,0.750,0.965,11.390,14.560,123.770,238.000,114.230,13.920,1.414,0.930,2.344,16.960
4,I,23,178,4 I 23,3,0.333,1.667,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.510,497.010,2.180,2.805,1.890,1.522,0.900,2.670,9.120,0.333,0.778,8.030,10.030,122.830,217.000,94.170,16.630,2.546,2.790,5.336,23.220
4,I,25,230,4 I 25,6,3.333,4.667,0.000,0.000,0.000,3.833,0.000,0.167,0.333,0.333,0.000,3.333,0.000,0.000,0.000,0.000,0.000,3.833,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.333,0.000,0.000,3.333,0.000,5.820,1961.840,2.789,3.387,1.769,1.456,1.920,5.840,15.680,0.000,0.000,9.030,13.310,NA,224.000,NA,9.450,3.819,3.250,7.069,18.400
4,I,27,19,4 I 27,6,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.480,997.340,2.481,3.104,1.810,1.508,1.360,3.190,13.580,0.182,0.603,15.210,16.600,123.320,230.000,106.680,16.330,3.772,4.040,7.812,26.000
4,I,28,247,4 I 28,12,3.917,2.250,0.000,0.083,0.000,0.167,1.500,0.500,0.083,0.083,0.000,3.833,0.083,0.000,0.000,0.000,0.000,0.167,1.500,0.000,0.000,0.500,0.083,0.083,0.000,0.000,0.000,0.000,3.833,0.083,9.330,3557.820,2.984,3.660,1.423,1.527,3.080,8.920,30.400,0.500,0.905,10.440,12.570,122.190,220.000,97.810,12.980,3.216,2.160,5.376,19.940
4,J,1,199,4 J 1,9,0.111,0.556,0.000,0.000,0.000,0.111,0.222,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,7.290,2860.810,2.926,3.557,1.588,1.482,2.570,6.920,22.680,0.417,0.793,11.230,15.770,119.460,234.000,114.540,10.610,3.859,3.800,7.659,20.170
4,J,2,243,4 J 2,12,30.500,2.000,0.000,0.000,0.000,2.083,0.083,0.000,0.000,0.000,0.000,30.333,0.000,0.000,0.000,0.000,0.000,1.917,0.083,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,30.333,0.000,17.850,11191.580,3.487,4.161,1.502,1.542,6.470,15.990,48.400,0.000,0.000,9.330,16.780,119.660,230.000,110.340,11.310,2.332,1.510,3.842,16.300
4,J,4,134,4 J 4,6,0.333,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.140,2408.630,2.939,3.392,1.344,1.130,2.590,5.300,21.240,0.538,0.877,12.880,NA,123.340,230.000,106.660,3.290,4.978,7.030,12.008,17.750
4,J,6,224,4 J 6,6,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,5.720,1642.620,2.592,3.382,2.239,1.873,1.920,6.620,23.350,0.364,0.809,18.160,21.280,123.220,227.000,103.780,10.110,3.511,3.390,6.901,18.740
4,J,8,144,4 J 8,9,0.444,0.889,0.000,0.000,0.000,0.111,0.667,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.111,0.667,0.000,0.000,0.000,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,9.370,3776.640,3.146,3.610,1.633,1.207,3.820,7.480,30.920,0.000,0.000,14.880,21.130,122.040,227.000,104.960,11.040,1.595,1.760,3.355,15.180
4,J,9,28,4 J 9,3,0.333,0.667,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.580,327.170,1.982,2.626,1.764,1.537,0.570,1.530,9.010,0.917,1.311,8.880,12.550,125.360,230.000,104.640,14.770,2.734,2.150,4.884,21.000
4,J,10,292,4 J 10,6,0.167,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,4.070,1204.500,2.454,3.230,1.605,1.752,1.350,4.300,15.360,0.250,0.622,13.480,13.570,123.770,213.000,89.230,9.690,3.658,4.140,7.798,19.290
4,J,12,48,4 J 12,6,9.667,1.000,0.000,1.333,0.000,0.000,0.667,0.333,0.000,0.000,0.000,9.500,1.333,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,7.167,2.333,1.000,6.210,2036.460,2.758,3.439,2.004,1.638,2.530,5.600,26.630,0.167,0.577,7.430,7.750,125.470,252.000,126.530,15.520,2.707,2.380,5.087,21.940
4,J,14,320,4 J 14,6,0.167,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.330,1310.230,2.664,3.175,1.715,1.297,1.610,3.740,14.560,0.000,0.000,13.580,13.240,122.040,230.000,107.960,9.720,3.363,3.210,6.573,17.950
4,J,15,92,4 J 15,9,12.556,1.444,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.111,0.111,12.444,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.111,0.444,0.444,0.000,0.111,0.000,0.000,0.111,0.000,12.444,0.000,9.150,3320.640,2.895,3.678,1.821,1.806,2.870,10.010,27.660,0.333,0.778,10.670,13.490,122.330,230.000,107.670,13.370,2.774,2.710,5.484,20.220
4,J,16,385,4 J 16,9,1.111,1.333,0.000,0.000,0.000,0.111,0.000,1.111,0.000,0.111,0.111,1.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.444,0.222,0.444,0.000,0.111,0.000,0.000,0.111,0.000,1.000,0.000,7.440,3015.980,3.034,3.536,1.788,1.292,2.980,6.090,28.300,0.000,0.000,11.690,12.220,122.830,220.000,97.170,7.530,4.549,4.090,8.639,18.410
4,J,19,77,4 J 19,9,15.111,0.444,0.000,2.444,0.000,0.111,0.000,0.333,0.000,0.000,0.000,15.111,2.444,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,3.222,11.889,2.444,8.350,2559.130,2.955,3.493,2.271,1.410,3.540,7.400,37.540,0.750,0.965,12.420,15.160,119.920,220.000,100.080,14.080,2.479,2.030,4.509,19.810
4,J,22,189,4 J 22,6,18.167,1.667,0.000,1.500,0.000,0.500,0.500,0.667,0.000,0.000,0.000,18.167,1.500,0.000,0.000,0.000,0.000,0.500,0.500,0.167,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,18.167,1.333,6.500,1750.120,2.680,3.363,1.615,1.582,2.100,6.830,24.920,0.083,0.289,11.200,11.710,122.190,230.000,107.810,9.000,4.167,3.960,8.127,19.180
4,J,23,295,4 J 23,9,9.111,1.000,0.000,0.000,0.000,0.556,0.111,0.333,0.111,0.000,0.000,8.889,0.000,0.111,0.000,0.000,0.000,0.444,0.111,0.111,0.000,0.222,0.111,0.000,0.111,0.000,0.000,7.778,1.111,0.000,10.810,5037.290,3.059,3.842,1.324,1.697,2.970,11.380,42.300,NA,NA,14.220,17.280,121.970,238.000,116.030,9.740,3.377,4.070,7.447,18.850
4,J,25,338,4 J 25,12,0.167,1.000,0.000,0.000,0.000,0.750,0.000,0.000,0.083,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.083,0.167,0.000,0.083,0.000,0.000,0.000,0.000,14.430,6073.260,3.310,3.853,1.685,1.346,5.100,13.700,37.470,1.000,1.044,11.520,12.760,121.010,230.000,108.990,13.030,2.714,2.020,4.734,19.100
4,J,27,204,4 J 27,6,0.500,0.667,0.000,0.000,0.167,0.167,0.333,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,0.000,0.000,0.167,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,4.350,1221.900,2.532,3.206,1.683,1.577,1.390,4.610,14.610,0.333,0.778,9.470,11.110,123.340,224.000,100.660,11.000,2.834,2.340,5.174,17.570
4,J,28,51,4 J 28,3,0.000,2.333,0.000,0.000,0.000,0.000,1.667,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,3.340,727.790,2.199,2.992,1.103,1.638,0.790,3.790,12.830,0.333,0.651,12.780,11.020,121.930,217.000,95.070,16.130,3.270,4.550,7.820,25.560
4,K,1,334,4 K 1,9,11.111,0.444,0.000,0.889,0.000,0.444,0.000,0.000,0.000,0.000,0.000,11.111,0.889,0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.667,7.444,0.000,7.860,3268.810,2.983,3.629,1.855,1.555,2.880,7.780,25.000,0.667,0.888,13.040,16.440,124.740,217.000,92.260,7.760,3.605,3.640,7.245,16.780
4,K,6,139,4 K 6,9,4.556,0.444,0.000,0.333,0.000,0.222,0.222,0.000,0.000,0.000,0.000,4.556,0.333,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.556,1.000,0.000,17.720,7055.390,3.317,3.952,1.629,1.497,5.580,18.350,49.240,0.000,0.000,15.150,17.630,121.740,230.000,108.260,13.720,NA,NA,NA,NA
