BLK,ROW,POS,GENO,ID,Total.time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Graciliaridae,Lyonetiidae,Agromyzidae,Megalopodidae,Notodontidae,Noctuidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Delphacidae,Pentatomidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,CottonwoodMine,BlotchMine,LombardyMine,BlackMine,LeafCurlMidge,CottonwoodDagger,RustylinedLeaftier,ObliqueBandedLeafRoller,GreenAphids,SmokeyAphids,Formica_glacialis,Lasius_neoniger,Lasius_alienus,AvgBA2015,AvgSize2015,Growth2014_2015,Growth2012_2015,BAI2014_2015,BAI2012_2015,SLA2015,LA2015,BB2015,BS2015,GS2015,CT2015,Salicortin2015,Tremulacin2015,PG2015,TotalDefChem2015,CN2015,N2015
4,B,19,227,4 B 19,4.5,1.111,5.778,0.000,0.000,0.222,1.111,3.111,1.111,0.000,0.222,0.000,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.000,0.000,1.111,3.111,0.000,0.444,0.000,0.667,0.222,0.000,0.222,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.000,11.250,5529.050,3.260,3.940,1.635,4.695,11.000,126.800,127.940,128.580,221.000,92.420,24.480,1.682,0.850,2.532,27.840,24.930
4,B,20,196,4 B 20,3,0.000,2.333,0.000,0.000,0.000,0.333,0.000,1.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,1.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.820,1730.040,2.840,3.424,2.010,5.670,18.000,125.130,134.670,141.080,207.000,65.920,16.100,5.038,5.990,11.028,29.610,28.130
4,B,21,245,4 B 21,2,0.000,3.000,0.000,0.000,0.000,0.000,1.500,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.570,1680.370,2.797,3.419,1.995,5.249,6.000,121.760,124.520,128.920,210.000,81.080,6.660,5.012,5.740,10.752,19.880,24.410
4,B,22,205,4 B 22,3,0.000,2.333,0.000,0.000,0.333,0.000,0.000,1.333,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.333,1.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,2898.600,2.911,3.683,1.871,6.163,14.000,121.200,123.230,128.410,203.000,74.590,6.910,6.553,8.570,15.123,25.260,26.940
4,B,23,392,4 B 23,6,8.500,2.167,0.000,3.833,0.167,0.833,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000,8.333,3.833,0.000,0.000,0.000,0.000,0.833,0.500,0.167,0.000,0.000,0.500,0.000,0.000,0.167,0.000,0.000,0.000,8.333,0.000,3.833,0.000,0.000,19.230,12557.400,3.638,4.296,1.800,5.039,0.000,125.180,115.820,129.730,224.000,94.270,10.820,3.471,4.930,8.401,20.930,24.520
4,B,24,190,4 B 24,3,0.000,3.333,0.000,0.000,0.333,0.333,1.000,1.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.000,0.000,1.333,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,7.980,2843.020,2.926,3.663,1.639,4.909,11.000,123.600,126.240,137.390,198.000,60.610,7.550,4.335,5.610,9.945,19.630,26.430
4,B,25,279,4 B 25,6,0.000,2.500,0.000,0.000,0.167,0.500,0.000,1.500,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.167,0.500,0.000,0.833,0.000,0.167,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,24.100,14671.270,3.697,4.347,1.324,4.156,7.000,129.740,137.450,129.500,198.000,68.500,15.850,2.620,2.450,5.070,22.210,23.800
4,B,27,354,4 B 27,6,5.833,1.333,0.000,0.333,0.000,0.667,0.167,0.333,0.000,0.167,0.000,0.000,0.000,0.000,5.833,0.333,0.000,0.000,0.000,0.000,0.667,0.167,0.000,0.167,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,5.833,0.000,0.167,0.000,0.167,8.650,4063.660,3.201,3.765,1.566,3.041,3.000,135.130,127.260,126.850,221.000,94.150,11.400,2.727,2.240,4.967,17.710,24.870
4,C,1,194,4 C 1,6,0.000,2.000,0.000,0.167,0.500,0.000,0.667,0.667,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.500,0.000,0.667,0.167,0.167,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,27.470,16865.140,3.818,4.398,1.588,4.035,7.000,142.650,139.550,127.430,207.000,79.570,7.790,5.065,5.950,11.015,21.300,22.090
4,C,3,325,4 C 3,9,3.222,3.333,0.000,0.333,0.000,1.222,0.000,1.444,0.000,0.444,0.000,0.000,0.000,0.222,3.111,0.333,0.000,0.000,0.000,0.000,1.222,0.000,0.111,0.778,0.000,0.556,0.444,0.000,0.000,0.000,0.000,0.222,3.111,0.000,0.000,0.333,0.000,22.240,12708.630,3.646,4.299,1.740,4.856,6.000,146.590,143.870,129.110,207.000,77.890,12.510,2.559,1.910,4.469,18.240,24.400
4,C,6,101,4 C 6,12,12.167,3.000,0.000,0.583,0.083,1.667,0.667,0.583,0.000,0.000,0.000,0.000,0.000,0.083,12.000,0.583,0.083,0.000,0.000,0.000,1.583,0.667,0.000,0.000,0.000,0.583,0.000,0.000,0.083,0.000,0.000,0.083,10.750,1.250,0.583,0.000,0.000,34.590,21847.970,NA,4.512,NA,4.486,9.000,140.850,119.300,127.380,210.000,82.620,11.740,3.276,2.410,5.686,19.040,23.440
4,C,8,148,4 C 8,6,0.167,4.667,0.000,0.000,0.000,2.333,1.333,0.833,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.333,1.333,0.000,0.167,0.000,0.667,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,14.000,147.330,137.540,134.230,198.000,63.770,8.250,4.469,2.680,7.149,17.600,21.420
4,C,9,142,4 C 9,3,0.333,4.333,0.000,0.000,0.000,2.000,0.667,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.667,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,6.000,127.740,115.890,127.430,198.000,70.570,22.890,0.797,0.380,1.177,24.460,26.880
4,C,12,319,4 C 12,9,6.222,3.333,0.000,0.222,0.000,1.444,0.333,0.889,0.000,0.667,0.000,0.000,0.000,0.000,5.889,0.222,0.000,0.000,0.000,0.000,1.444,0.333,0.000,0.222,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,5.889,0.000,0.000,0.222,0.000,26.270,12911.440,3.759,4.271,1.785,4.215,9.000,121.160,124.350,134.230,224.000,89.770,16.220,5.454,4.870,10.324,29.230,25.810
4,C,13,47,4 C 13,6,4.667,2.333,0.000,0.000,0.000,0.667,0.333,1.333,0.000,0.000,0.000,0.000,0.000,0.000,4.667,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.500,0.167,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,4.667,0.000,0.000,0.000,0.000,15.990,7844.540,3.177,4.142,1.961,5.471,14.000,115.400,117.440,132.060,198.000,65.940,13.400,5.856,9.170,15.026,31.310,25.940
4,C,14,290,4 C 14,12,16.583,4.667,0.000,0.417,0.000,1.333,1.833,1.333,0.000,0.083,0.000,0.000,0.000,0.083,16.583,0.417,0.000,0.000,0.000,0.000,1.333,1.833,0.083,0.167,0.000,1.083,0.083,0.000,0.000,0.000,0.000,0.083,6.750,9.833,0.000,0.417,0.000,32.540,19829.220,3.861,4.485,1.741,4.582,8.000,144.100,133.730,128.310,224.000,95.690,6.410,4.945,4.630,9.575,18.420,22.340
4,C,17,6,4 C 17,3,0.333,3.667,0.000,0.000,0.000,1.333,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.000,0.000,0.667,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,6.490,2204.310,2.823,3.536,1.329,3.977,11.000,120.490,122.230,133.340,224.000,90.660,21.870,3.162,2.740,5.902,29.330,25.320
4,C,18,249,4 C 18,3,0.333,3.333,0.000,0.000,0.000,1.000,0.667,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.667,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.690,2248.060,2.841,3.563,1.907,4.981,5.000,134.240,131.310,127.240,198.000,70.760,15.520,1.273,0.790,2.063,18.210,22.440
4,C,20,171,4 C 20,6,0.333,5.667,0.000,0.000,0.000,1.167,2.500,1.167,0.167,0.500,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,1.167,2.500,0.000,0.167,0.167,1.000,0.500,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,12.610,7478.410,3.417,4.076,2.070,5.198,11.000,128.500,123.380,128.610,240.000,111.390,20.860,2.171,1.600,3.771,25.700,25.770
4,C,22,347,4 C 22,6,0.000,5.167,0.000,0.000,0.000,1.500,2.833,0.500,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.833,0.000,0.167,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,12.970,6662.120,3.409,4.013,2.023,5.096,16.000,118.310,113.910,129.780,228.000,98.220,13.430,3.451,3.730,7.181,22.310,23.320
4,C,23,213,4 C 23,6,0.167,2.500,0.000,0.000,0.000,0.833,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.333,0.000,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,9.510,3769.910,3.010,3.795,1.742,4.721,11.000,119.460,117.310,127.430,240.000,112.570,NA,NA,NA,NA,NA,NA
4,D,1,4,4 D 1,9,0.222,2.889,0.000,0.000,0.222,0.556,0.000,1.778,0.000,0.333,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.111,0.556,0.000,0.111,0.556,0.000,1.111,0.333,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.910,8474.380,3.431,4.130,1.633,4.908,8.000,142.740,148.960,128.910,228.000,99.090,13.580,3.491,2.790,6.281,21.580,26.730
4,D,2,340,4 D 2,9,5.444,3.444,0.000,0.000,0.222,1.778,0.111,1.333,0.000,0.000,0.000,0.000,0.000,0.000,5.444,0.000,0.000,0.000,0.000,0.111,1.778,0.111,0.000,0.222,0.000,1.111,0.000,0.000,0.111,0.000,0.000,0.000,5.444,0.000,0.000,0.000,0.000,18.560,12435.150,3.686,4.273,1.698,4.656,9.000,124.730,114.420,127.020,240.000,112.980,9.920,3.946,4.020,7.966,19.830,19.630
4,D,3,275,4 D 3,6,0.000,2.500,0.000,0.000,0.333,0.500,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.000,0.167,1.000,0.000,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.120,4121.240,3.035,3.840,1.866,5.176,12.000,121.820,123.490,131.630,207.000,75.370,14.500,3.162,5.090,8.252,24.310,24.040
4,D,4,188,4 D 4,6,0.000,1.833,0.000,0.000,0.167,0.667,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.500,0.000,0.333,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.240,4042.080,3.187,3.797,1.944,5.450,0.000,118.460,110.580,130.810,228.000,97.190,11.010,4.563,5.550,10.113,23.370,26.410
4,D,7,186,4 D 7,9,0.000,2.778,0.000,0.000,0.111,0.556,0.778,0.667,0.000,0.444,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.778,0.111,0.556,0.000,0.000,0.444,0.000,0.111,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,19.590,12246.430,3.602,4.297,2.102,5.250,6.000,132.900,130.890,130.810,240.000,109.190,9.170,3.243,3.770,7.013,17.780,23.130
4,D,8,350,4 D 8,9,19.889,3.222,0.000,0.000,0.111,0.778,2.222,0.000,0.000,0.111,0.000,0.000,0.000,0.000,19.889,0.000,0.000,0.000,0.000,0.000,0.778,2.222,0.000,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,19.889,0.000,0.000,0.000,19.310,10868.770,NA,4.237,NA,5.731,0.000,140.460,138.430,129.990,245.000,115.010,18.160,2.968,3.130,6.098,25.720,25.440
4,D,9,297,4 D 9,6,2.500,4.667,0.000,0.000,0.167,4.000,0.500,2.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.500,0.167,0.667,0.000,1.500,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.630,12391.370,3.625,4.286,1.598,4.789,4.000,123.310,131.430,131.580,207.000,75.420,7.900,5.420,6.750,12.170,22.740,22.310
4,D,10,141,4 D 10,9,0.000,4.222,0.000,0.000,0.111,1.333,2.000,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,2.000,0.000,0.333,0.000,0.444,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.380,21495.490,3.844,4.529,1.558,4.556,6.000,125.500,129.800,128.780,207.000,78.220,17.780,2.392,2.740,5.132,24.090,22.260
4,D,11,379,4 D 11,4.5,0.000,5.778,0.000,0.000,0.222,0.889,3.333,0.444,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.889,3.333,0.000,0.222,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.000,11.120,6864.870,3.386,4.041,2.251,6.757,20.000,148.070,133.740,131.400,228.000,96.600,10.540,4.348,3.920,8.268,20.950,21.610
4,D,13,237,4 D 13,9,9.333,5.000,0.000,0.000,1.889,0.667,0.889,1.111,0.000,0.111,0.000,0.000,0.000,0.333,9.222,0.000,0.000,0.000,0.000,1.889,0.667,0.889,0.111,0.778,0.000,0.222,0.111,0.000,0.000,0.000,0.000,0.333,1.333,7.889,0.000,0.000,0.000,31.500,22512.630,3.932,4.534,1.684,4.750,10.000,132.720,128.960,131.240,252.000,120.760,12.290,3.853,4.330,8.183,22.370,22.050
4,D,14,79,4 D 14,6,0.167,4.333,0.000,0.000,0.167,1.000,1.833,0.667,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.833,0.000,0.333,0.000,0.333,0.333,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,12.150,5916.240,3.192,3.992,1.581,5.116,12.000,136.970,125.350,129.160,198.000,68.840,20.350,1.776,1.450,3.226,24.450,23.780
4,D,16,215,4 D 16,9,1.778,4.111,0.000,0.000,0.000,0.778,2.111,1.222,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.778,2.111,0.111,0.111,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.444,0.222,0.000,0.000,0.000,29.470,15644.560,3.775,4.362,1.425,4.050,6.000,132.010,127.670,130.150,198.000,67.850,19.880,2.084,1.960,4.044,24.950,26.090
4,D,17,15,4 D 17,9,0.000,2.667,0.000,0.333,0.222,0.778,0.111,0.889,0.000,0.222,0.111,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.111,0.778,0.111,0.111,0.222,0.000,0.556,0.222,0.111,0.111,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,18.660,9038.620,3.430,4.161,1.541,4.446,7.000,137.340,143.500,139.680,240.000,100.320,9.610,5.052,8.260,13.312,25.410,23.930
4,D,19,324,4 D 19,9,6.778,3.667,0.000,0.000,0.000,2.333,0.333,0.556,0.000,0.222,0.000,0.000,0.000,0.222,6.667,0.000,0.000,0.111,0.000,0.000,2.333,0.333,0.000,0.222,0.000,0.333,0.222,0.000,0.000,0.000,0.000,0.222,6.667,0.000,0.000,0.000,0.000,24.610,15066.770,3.677,4.360,1.259,3.706,7.000,118.030,127.010,132.320,224.000,91.680,15.650,2.901,3.360,6.261,23.340,26.550
4,D,20,332,4 D 20,6,1.000,4.667,0.000,0.000,0.167,0.667,2.000,0.833,0.000,0.167,0.167,0.333,0.000,0.333,0.833,0.000,0.000,0.000,0.000,0.000,0.667,2.000,0.000,0.500,0.000,0.333,0.167,0.167,0.167,0.000,0.333,0.333,0.833,0.000,0.000,0.000,0.000,9.990,4199.320,3.027,3.853,1.946,5.531,7.000,138.960,130.940,129.990,198.000,68.010,16.210,1.394,0.650,2.044,18.940,22.140
4,D,21,132,4 D 21,7.5,0.000,2.267,0.000,0.000,0.000,1.200,0.133,0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.133,0.400,0.267,0.000,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.610,10109.160,3.507,4.205,1.581,4.781,4.000,139.780,125.510,128.610,214.000,85.390,18.970,1.963,1.740,3.703,23.640,25.190
4,D,23,261,4 D 23,6,8.333,3.000,0.000,0.000,0.167,1.000,0.333,0.833,0.000,0.333,0.000,0.000,0.000,0.333,8.333,0.000,0.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,0.000,0.833,0.333,0.000,0.167,0.000,0.000,0.333,8.333,0.000,0.000,0.000,0.000,11.880,6040.390,3.041,4.025,1.441,5.630,12.000,123.950,109.600,128.180,198.000,69.820,21.600,0.429,0.340,0.769,22.580,23.890
4,D,25,265,4 D 25,9,0.000,3.000,0.000,0.000,0.111,1.222,0.444,0.444,0.000,0.667,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.222,0.444,0.222,0.000,0.000,0.222,0.667,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.760,8224.330,3.566,4.087,2.121,5.596,7.000,135.990,122.590,127.840,228.000,100.160,13.150,4.429,3.910,8.339,23.670,22.820
4,D,27,12,4 D 27,6,9.500,2.167,0.000,0.167,0.333,0.333,0.167,1.167,0.000,0.167,0.000,0.000,0.000,0.000,9.500,0.167,0.000,0.000,0.000,0.167,0.333,0.167,0.667,0.167,0.000,0.333,0.167,0.000,0.167,0.000,0.000,0.000,9.500,0.000,0.000,0.167,0.000,10.720,3610.240,3.191,3.727,1.828,4.882,2.000,123.990,118.820,136.880,224.000,87.120,18.540,6.533,7.520,14.053,35.810,24.980
4,D,28,351,4 D 28,6,0.000,3.167,0.000,0.000,0.167,1.833,0.167,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.833,0.167,0.000,0.333,0.000,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.720,6665.500,3.474,3.994,2.052,5.094,22.000,128.100,116.070,129.660,224.000,94.340,16.540,2.995,2.870,5.865,23.880,21.130
4,E,2,39,4 E 2,9,85.111,3.333,0.000,1.000,0.778,1.444,0.000,0.667,0.000,0.222,0.000,0.000,0.000,0.222,85.000,1.000,0.000,0.000,0.000,0.667,1.444,0.000,0.111,0.556,0.000,0.000,0.222,0.000,0.111,0.000,0.000,0.222,3.444,37.111,0.000,0.000,0.000,18.930,8921.610,3.607,4.093,1.488,4.034,11.000,145.130,144.810,131.400,207.000,75.600,15.040,2.559,2.050,4.609,20.910,24.740
4,E,4,317,4 E 4,9,0.000,2.778,0.000,0.000,0.333,0.889,0.444,0.444,0.000,0.333,0.222,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.222,0.889,0.444,0.000,0.111,0.000,0.333,0.333,0.222,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,18.270,9181.950,3.630,4.127,2.068,4.939,22.000,112.560,126.140,134.230,214.000,79.770,5.670,6.265,8.200,14.465,23.220,25.680
4,E,7,100,4 E 7,9,0.222,3.889,0.000,0.000,0.889,1.667,1.111,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.778,1.556,1.111,0.000,0.222,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.800,13614.630,3.790,4.300,2.034,4.753,9.000,128.030,139.770,128.400,198.000,69.600,14.860,1.199,0.570,1.769,17.220,21.130
4,E,10,21,4 E 10,6,1.500,3.167,0.000,0.000,0.167,0.333,0.167,2.000,0.000,0.667,0.000,0.000,0.000,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.167,1.333,0.000,0.500,0.667,0.000,0.167,0.000,0.000,0.000,1.167,0.000,0.000,0.000,0.000,11.010,4514.100,3.251,3.843,2.184,4.862,11.000,137.190,136.320,128.010,221.000,92.990,9.550,5.561,7.440,13.001,25.290,26.100
4,E,12,388,4 E 12,7.5,4.933,5.067,0.000,0.000,0.133,2.667,0.533,1.467,0.000,0.133,0.133,0.000,0.000,0.000,4.933,0.000,0.000,0.000,0.000,0.000,2.667,0.533,0.000,0.533,0.000,0.933,0.133,0.133,0.133,0.000,0.000,0.000,4.933,0.000,0.000,0.000,0.000,27.880,17441.640,3.874,4.401,1.610,4.335,0.000,145.430,140.660,127.430,228.000,100.570,9.900,3.142,3.120,6.262,17.710,22.450
4,E,13,43,4 E 13,6,3.000,4.167,0.000,0.667,1.833,1.000,0.500,0.833,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.667,0.000,0.000,0.000,1.667,1.000,0.500,0.000,0.167,0.000,0.667,0.000,0.000,0.167,0.000,0.000,0.000,3.000,0.000,0.000,0.667,0.000,9.190,3590.290,2.952,3.773,1.412,4.571,10.000,130.870,142.420,135.640,198.000,62.360,15.790,3.685,4.200,7.885,25.490,28.570
4,E,14,149,4 E 14,6,0.167,5.833,0.000,0.000,0.667,0.667,1.833,1.333,0.000,1.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,1.833,0.167,0.167,0.000,1.000,1.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,2.000,128.300,133.380,132.540,218.000,85.460,6.850,5.018,6.480,11.498,20.820,22.740
4,E,15,168,4 E 15,7.5,11.067,9.200,0.000,0.000,0.133,3.200,4.667,0.933,0.000,0.000,0.267,0.000,0.000,0.000,8.400,0.000,0.000,0.000,2.667,0.000,3.200,4.667,0.000,0.000,0.000,0.933,0.000,0.267,0.133,0.000,0.000,0.000,8.400,0.000,0.000,0.000,0.000,17.520,8869.210,3.496,4.149,2.098,5.207,0.000,137.080,144.370,128.410,228.000,99.590,6.460,3.471,3.790,7.261,15.430,22.080
4,E,21,143,4 E 21,6,4.500,6.167,0.000,0.000,0.000,3.500,1.167,0.500,0.000,0.167,0.500,0.000,0.000,0.333,4.500,0.000,0.000,0.000,0.000,0.000,3.500,1.167,0.167,0.000,0.000,0.333,0.167,0.500,0.000,0.000,0.000,0.333,4.500,0.000,0.000,0.000,0.000,12.560,6441.800,3.342,4.008,1.936,4.461,4.000,114.520,124.530,134.230,221.000,86.770,10.850,6.037,6.770,12.807,26.630,21.700
4,E,22,370,4 E 22,6,8.500,1.167,0.000,0.000,0.000,0.000,0.167,0.667,0.000,0.000,0.000,0.000,0.000,0.333,8.500,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,8.500,0.000,0.000,0.000,0.000,8.650,3999.630,3.124,3.800,1.762,4.411,6.000,102.170,119.040,132.320,228.000,95.680,24.010,1.173,1.150,2.323,26.910,23.470
4,E,23,11,4 E 23,3,1.667,3.333,0.000,0.000,0.333,0.000,1.667,0.000,0.000,1.333,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,1.333,0.000,0.333,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,6.510,2309.130,2.801,3.584,1.773,5.227,8.000,118.240,141.250,132.320,NA,NA,19.970,2.693,2.460,5.153,26.450,24.340
4,E,28,95,4 E 28,6,0.000,2.667,0.000,0.000,0.167,0.333,1.000,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.500,0.000,0.667,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.970,6861.600,3.283,4.052,1.715,4.754,22.000,142.460,142.910,128.930,221.000,92.070,7.950,3.953,4.610,8.563,18.460,23.040
4,F,1,5,4 F 1,6,0.000,4.333,0.000,0.000,3.167,0.167,0.000,0.500,0.000,0.167,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,3.000,0.167,0.000,0.000,0.167,0.000,0.333,0.167,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,14.750,6819.560,3.376,4.034,1.978,5.143,7.000,130.060,143.840,128.410,228.000,99.590,18.320,2.640,1.810,4.450,24.070,22.070
4,F,2,187,4 F 2,9,0.778,3.222,0.000,0.000,0.222,0.778,1.222,0.778,0.000,0.111,0.000,0.000,0.000,0.111,0.778,0.000,0.000,0.000,0.000,0.111,0.778,1.222,0.222,0.333,0.000,0.222,0.111,0.000,0.111,0.000,0.000,0.111,0.778,0.000,0.000,0.000,0.000,16.350,8863.780,3.484,4.145,1.773,5.053,5.000,136.620,129.210,132.060,224.000,91.940,18.280,1.796,1.070,2.866,22.030,24.470
4,F,3,56,4 F 3,7.5,0.000,3.200,0.000,0.000,0.533,0.533,0.400,1.467,0.000,0.000,0.000,0.000,0.000,0.267,0.000,0.000,0.000,0.000,0.000,0.400,0.533,0.400,0.267,0.933,0.000,0.267,0.000,0.000,0.133,0.000,0.000,0.267,0.000,0.000,0.000,0.000,0.000,29.790,19715.070,3.816,4.490,1.598,4.565,0.000,125.720,123.710,130.980,224.000,93.020,11.250,4.824,7.320,12.144,25.770,24.340
4,F,4,326,4 F 4,4.5,0.000,7.778,0.000,0.000,3.556,0.000,1.778,2.000,0.000,0.222,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,3.333,0.000,1.778,0.000,0.444,0.000,1.556,0.222,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,21.310,13960.630,3.765,4.307,1.600,4.120,11.000,130.480,137.670,132.540,245.000,112.460,14.130,1.447,0.850,2.297,17.140,24.170
